0x712aba6490	glMatrixTranslatefEXT
0x712aba6498	glMultiTexBufferEXT
0x712aba64a0	glMultiTexCoordPointerEXT
0x712aba64a8	glMultiTexEnvfEXT
0x712aba64b0	glMultiTexEnvfvEXT
0x712aba64b8	glMultiTexEnviEXT
0x712aba64c0	glMultiTexEnvivEXT
0x712aba64c8	glMultiTexGendEXT
0x712aba64d0	glMultiTexGendvEXT
0x712aba64d8	glMultiTexGenfEXT
0x712aba64e0	glMultiTexGenfvEXT
0x712aba64e8	glMultiTexGeniEXT
0x712aba64f0	glMultiTexGenivEXT
0x712aba64f8	glMultiTexImage1DEXT
0x712aba6500	glMultiTexImage2DEXT
0x712aba6508	glMultiTexImage3DEXT
0x712aba6510	glMultiTexParameterIivEXT
0x712aba6518	glMultiTexParameterIuivEXT
0x712aba6520	glMultiTexParameterfEXT
0x712aba6528	glMultiTexParameterfvEXT
0x712aba6530	glMultiTexParameteriEXT
0x712aba6538	glMultiTexParameterivEXT
0x712aba6540	glMultiTexRenderbufferEXT
0x712aba6548	glMultiTexSubImage1DEXT
0x712aba6550	glMultiTexSubImage2DEXT
0x712aba6558	glMultiTexSubImage3DEXT
0x712aba6560	glNamedBufferDataEXT
0x712aba6568	glNamedBufferSubDataEXT
0x712aba6570	glNamedCopyBufferSubDataEXT
0x712aba6578	glNamedFramebufferRenderbufferEXT
0x712aba6580	glNamedFramebufferTexture1DEXT
0x712aba6588	glNamedFramebufferTexture2DEXT
0x712aba6590	glNamedFramebufferTexture3DEXT
0x712aba6598	glNamedFramebufferTextureEXT
0x712aba65a0	glNamedFramebufferTextureFaceEXT
0x712aba65a8	glNamedFramebufferTextureLayerEXT
0x712aba65b0	glNamedProgramLocalParameter4dEXT
0x712aba65b8	glNamedProgramLocalParameter4dvEXT
0x712aba65c0	glNamedProgramLocalParameter4fEXT
0x712aba65c8	glNamedProgramLocalParameter4fvEXT
0x712aba65d0	glNamedProgramLocalParameterI4iEXT
0x712aba65d8	glNamedProgramLocalParameterI4ivEXT
0x712aba65e0	glNamedProgramLocalParameterI4uiEXT
0x712aba65e8	glNamedProgramLocalParameterI4uivEXT
0x712aba65f0	glNamedProgramLocalParameters4fvEXT
0x712aba65f8	glNamedProgramLocalParametersI4ivEXT
0x712aba6600	glNamedProgramLocalParametersI4uivEXT
0x712aba6608	glNamedProgramStringEXT
0x712aba6610	glNamedRenderbufferStorageEXT
0x712aba6618	glNamedRenderbufferStorageMultisampleCoverageEXT
0x712aba6620	glNamedRenderbufferStorageMultisampleEXT
0x712aba6628	glProgramUniform1fEXT
0x712aba6630	glProgramUniform1fvEXT
0x712aba6638	glProgramUniform1iEXT
0x712aba6640	glProgramUniform1ivEXT
0x712aba6648	glProgramUniform1uiEXT
0x712aba6650	glProgramUniform1uivEXT
0x712aba6658	glProgramUniform2fEXT
0x712aba6660	glProgramUniform2fvEXT
0x712aba6668	glProgramUniform2iEXT
0x712aba6670	glProgramUniform2ivEXT
0x712aba6678	glProgramUniform2uiEXT
0x712aba6680	glProgramUniform2uivEXT
0x712aba6688	glProgramUniform3fEXT
0x712aba6690	glProgramUniform3fvEXT
0x712aba6698	glProgramUniform3iEXT
0x712aba66a0	glProgramUniform3ivEXT
0x712aba66a8	glProgramUniform3uiEXT
0x712aba66b0	glProgramUniform3uivEXT
0x712aba66b8	glProgramUniform4fEXT
0x712aba66c0	glProgramUniform4fvEXT
0x712aba66c8	glProgramUniform4iEXT
0x712aba66d0	glProgramUniform4ivEXT
0x712aba66d8	glProgramUniform4uiEXT
0x712aba66e0	glProgramUniform4uivEXT
0x712aba66e8	glProgramUniformMatrix2fvEXT
0x712aba66f0	glProgramUniformMatrix2x3fvEXT
0x712aba66f8	glProgramUniformMatrix2x4fvEXT
0x712aba6700	glProgramUniformMatrix3fvEXT
0x712aba6708	glProgramUniformMatrix3x2fvEXT
0x712aba6710	glProgramUniformMatrix3x4fvEXT
0x712aba6718	glProgramUniformMatrix4fvEXT
0x712aba6720	glProgramUniformMatrix4x2fvEXT
0x712aba6728	glProgramUniformMatrix4x3fvEXT
0x712aba6730	glPushClientAttribDefaultEXT
0x712aba6738	glTextureBufferEXT
0x712aba6740	glTextureImage1DEXT
0x712aba6748	glTextureImage2DEXT
0x712aba6750	glTextureImage3DEXT
0x712aba6758	glTextureParameterIivEXT
0x712aba6760	glTextureParameterIuivEXT
0x712aba6768	glTextureParameterfEXT
0x712aba6770	glTextureParameterfvEXT
0x712aba6778	glTextureParameteriEXT
0x712aba6780	glTextureParameterivEXT
0x712aba6788	glTextureRenderbufferEXT
0x712aba6790	glTextureSubImage1DEXT
0x712aba6798	glTextureSubImage2DEXT
0x712aba67a0	glTextureSubImage3DEXT
0x712aba67a8	glUnmapNamedBufferEXT
0x712aba67b0	glVertexArrayColorOffsetEXT
0x712aba67b8	glVertexArrayEdgeFlagOffsetEXT
0x712aba67c0	glVertexArrayFogCoordOffsetEXT
0x712aba67c8	glVertexArrayIndexOffsetEXT
0x712aba67d0	glVertexArrayMultiTexCoordOffsetEXT
0x712aba67d8	glVertexArrayNormalOffsetEXT
0x712aba67e0	glVertexArraySecondaryColorOffsetEXT
0x712aba67e8	glVertexArrayTexCoordOffsetEXT
0x712aba67f0	glVertexArrayVertexAttribDivisorEXT
0x712aba67f8	glVertexArrayVertexAttribIOffsetEXT
0x712aba6800	glVertexArrayVertexAttribOffsetEXT
0x712aba6808	glVertexArrayVertexOffsetEXT
0x712aba6810	glDiscardFramebufferEXT
0x712aba6818	glDrawBuffersEXT
0x712aba6820	glColorMaskIndexedEXT
0x712aba6828	glDisableIndexedEXT
0x712aba6830	glEnableIndexedEXT
0x712aba6838	glGetBooleanIndexedvEXT
0x712aba6840	glGetIntegerIndexedvEXT
0x712aba6848	glIsEnabledIndexedEXT
0x712aba6850	glBlendEquationSeparateiEXT
0x712aba6858	glBlendEquationiEXT
0x712aba6860	glBlendFuncSeparateiEXT
0x712aba6868	glBlendFunciEXT
0x712aba6870	glColorMaskiEXT
0x712aba6878	glDisableiEXT
0x712aba6880	glEnableiEXT
0x712aba6888	glIsEnablediEXT
0x712aba6890	glDrawElementsBaseVertexEXT
0x712aba6898	glDrawElementsInstancedBaseVertexEXT
0x712aba68a0	glDrawRangeElementsBaseVertexEXT
0x712aba68a8	glMultiDrawElementsBaseVertexEXT
0x712aba68b0	glDrawArraysInstancedEXT
0x712aba68b8	glDrawElementsInstancedEXT
0x712aba68c0	glDrawRangeElementsEXT
0x712aba68c8	glBufferStorageExternalEXT
0x712aba68d0	glNamedBufferStorageExternalEXT
0x712aba68d8	glFogCoordPointerEXT
0x712aba68e0	glFogCoorddEXT
0x712aba68e8	glFogCoorddvEXT
0x712aba68f0	glFogCoordfEXT
0x712aba68f8	glFogCoordfvEXT
0x712aba6900	glFragmentColorMaterialEXT
0x712aba6908	glFragmentLightModelfEXT
0x712aba6910	glFragmentLightModelfvEXT
0x712aba6918	glFragmentLightModeliEXT
0x712aba6920	glFragmentLightModelivEXT
0x712aba6928	glFragmentLightfEXT
0x712aba6930	glFragmentLightfvEXT
0x712aba6938	glFragmentLightiEXT
0x712aba6940	glFragmentLightivEXT
0x712aba6948	glFragmentMaterialfEXT
0x712aba6950	glFragmentMaterialfvEXT
0x712aba6958	glFragmentMaterialiEXT
0x712aba6960	glFragmentMaterialivEXT
0x712aba6968	glGetFragmentLightfvEXT
0x712aba6970	glGetFragmentLightivEXT
0x712aba6978	glGetFragmentMaterialfvEXT
0x712aba6980	glGetFragmentMaterialivEXT
0x712aba6988	glLightEnviEXT
0x712aba6990	glBlitFramebufferEXT
0x712aba6998	glRenderbufferStorageMultisampleEXT
0x712aba69a0	glBindFramebufferEXT
0x712aba69a8	glBindRenderbufferEXT
0x712aba69b0	glCheckFramebufferStatusEXT
0x712aba69b8	glDeleteFramebuffersEXT
0x712aba69c0	glDeleteRenderbuffersEXT
0x712aba69c8	glFramebufferRenderbufferEXT
0x712aba69d0	glFramebufferTexture1DEXT
0x712aba69d8	glFramebufferTexture2DEXT
0x712aba69e0	glFramebufferTexture3DEXT
0x712aba69e8	glGenFramebuffersEXT
0x712aba69f0	glGenRenderbuffersEXT
0x712aba69f8	glGenerateMipmapEXT
0x712aba6a00	glGetFramebufferAttachmentParameterivEXT
0x712aba6a08	glGetRenderbufferParameterivEXT
0x712aba6a10	glIsFramebufferEXT
0x712aba6a18	glIsRenderbufferEXT
0x712aba6a20	glRenderbufferStorageEXT
0x712aba6a28	glFramebufferTextureEXT
0x712aba6a30	glFramebufferTextureFaceEXT
0x712aba6a38	glProgramParameteriEXT
0x712aba6a40	glProgramEnvParameters4fvEXT
0x712aba6a48	glProgramLocalParameters4fvEXT
0x712aba6a50	glBindFragDataLocationEXT
0x712aba6a58	glGetFragDataLocationEXT
0x712aba6a60	glGetUniformuivEXT
0x712aba6a68	glGetVertexAttribIivEXT
0x712aba6a70	glGetVertexAttribIuivEXT
0x712aba6a78	glUniform1uiEXT
0x712aba6a80	glUniform1uivEXT
0x712aba6a88	glUniform2uiEXT
0x712aba6a90	glUniform2uivEXT
0x712aba6a98	glUniform3uiEXT
0x712aba6aa0	glUniform3uivEXT
0x712aba6aa8	glUniform4uiEXT
0x712aba6ab0	glUniform4uivEXT
0x712aba6ab8	glVertexAttribI1iEXT
0x712aba6ac0	glVertexAttribI1ivEXT
0x712aba6ac8	glVertexAttribI1uiEXT
0x712aba6ad0	glVertexAttribI1uivEXT
0x712aba6ad8	glVertexAttribI2iEXT
0x712aba6ae0	glVertexAttribI2ivEXT
0x712aba6ae8	glVertexAttribI2uiEXT
0x712aba6af0	glVertexAttribI2uivEXT
0x712aba6af8	glVertexAttribI3iEXT
0x712aba6b00	glVertexAttribI3ivEXT
0x712aba6b08	glVertexAttribI3uiEXT
0x712aba6b10	glVertexAttribI3uivEXT
0x712aba6b18	glVertexAttribI4bvEXT
0x712aba6b20	glVertexAttribI4iEXT
0x712aba6b28	glVertexAttribI4ivEXT
0x712aba6b30	glVertexAttribI4svEXT
0x712aba6b38	glVertexAttribI4ubvEXT
0x712aba6b40	glVertexAttribI4uiEXT
0x712aba6b48	glVertexAttribI4uivEXT
0x712aba6b50	glVertexAttribI4usvEXT
0x712aba6b58	glVertexAttribIPointerEXT
0x712aba6b60	glGetHistogramEXT
0x712aba6b68	glGetHistogramParameterfvEXT
0x712aba6b70	glGetHistogramParameterivEXT
0x712aba6b78	glGetMinmaxEXT
0x712aba6b80	glGetMinmaxParameterfvEXT
0x712aba6b88	glGetMinmaxParameterivEXT
0x712aba6b90	glHistogramEXT
0x712aba6b98	glMinmaxEXT
0x712aba6ba0	glResetHistogramEXT
0x712aba6ba8	glResetMinmaxEXT
0x712aba6bb0	glIndexFuncEXT
0x712aba6bb8	glIndexMaterialEXT
0x712aba6bc0	glVertexAttribDivisorEXT
0x712aba6bc8	glApplyTextureEXT
0x712aba6bd0	glTextureLightEXT
0x712aba6bd8	glTextureMaterialEXT
0x712aba6be0	glFlushMappedBufferRangeEXT
0x712aba6be8	glMapBufferRangeEXT
0x712aba6bf0	glBufferStorageMemEXT
0x712aba6bf8	glCreateMemoryObjectsEXT
0x712aba6c00	glDeleteMemoryObjectsEXT
0x712aba6c08	glGetMemoryObjectParameterivEXT
0x712aba6c10	glGetUnsignedBytei_vEXT
0x712aba6c18	glGetUnsignedBytevEXT
0x712aba6c20	glIsMemoryObjectEXT
0x712aba6c28	glMemoryObjectParameterivEXT
0x712aba6c30	glNamedBufferStorageMemEXT
0x712aba6c38	glTexStorageMem1DEXT
0x712aba6c40	glTexStorageMem2DEXT
0x712aba6c48	glTexStorageMem2DMultisampleEXT
0x712aba6c50	glTexStorageMem3DEXT
0x712aba6c58	glTexStorageMem3DMultisampleEXT
0x712aba6c60	glTextureStorageMem1DEXT
0x712aba6c68	glTextureStorageMem2DEXT
0x712aba6c70	glTextureStorageMem2DMultisampleEXT
0x712aba6c78	glTextureStorageMem3DEXT
0x712aba6c80	glTextureStorageMem3DMultisampleEXT
0x712aba6c88	glImportMemoryFdEXT
0x712aba6c90	glImportMemoryWin32HandleEXT
0x712aba6c98	glImportMemoryWin32NameEXT
0x712aba6ca0	glMultiDrawArraysEXT
0x712aba6ca8	glMultiDrawElementsEXT
0x712aba6cb0	glMultiDrawArraysIndirectEXT
0x712aba6cb8	glMultiDrawElementsIndirectEXT
0x712aba6cc0	glSampleMaskEXT
0x712aba6cc8	glSamplePatternEXT
0x712aba6cd0	glFramebufferTexture2DMultisampleEXT
0x712aba6cd8	glDrawBuffersIndexedEXT
0x712aba6ce0	glGetIntegeri_vEXT
0x712aba6ce8	glReadBufferIndexedEXT
0x712aba6cf0	glColorTableEXT
0x712aba6cf8	glGetColorTableEXT
0x712aba6d00	glGetColorTableParameterfvEXT
0x712aba6d08	glGetColorTableParameterivEXT
0x712aba6d10	glGetPixelTransformParameterfvEXT
0x712aba6d18	glGetPixelTransformParameterivEXT
0x712aba6d20	glPixelTransformParameterfEXT
0x712aba6d28	glPixelTransformParameterfvEXT
0x712aba6d30	glPixelTransformParameteriEXT
0x712aba6d38	glPixelTransformParameterivEXT
0x712aba6d40	glPointParameterfEXT
0x712aba6d48	glPointParameterfvEXT
0x712aba6d50	glPolygonOffsetEXT
0x712aba6d58	glPolygonOffsetClampEXT
0x712aba6d60	glProvokingVertexEXT
0x712aba6d68	glCoverageModulationNV
0x712aba6d70	glCoverageModulationTableNV
0x712aba6d78	glGetCoverageModulationTableNV
0x712aba6d80	glRasterSamplesEXT
0x712aba6d88	glBeginSceneEXT
0x712aba6d90	glEndSceneEXT
0x712aba6d98	glSecondaryColor3bEXT
0x712aba6da0	glSecondaryColor3bvEXT
0x712aba6da8	glSecondaryColor3dEXT
0x712aba6db0	glSecondaryColor3dvEXT
0x712aba6db8	glSecondaryColor3fEXT
0x712aba6dc0	glSecondaryColor3fvEXT
0x712aba6dc8	glSecondaryColor3iEXT
0x712aba6dd0	glSecondaryColor3ivEXT
0x712aba6dd8	glSecondaryColor3sEXT
0x712aba6de0	glSecondaryColor3svEXT
0x712aba6de8	glSecondaryColor3ubEXT
0x712aba6df0	glSecondaryColor3ubvEXT
0x712aba6df8	glSecondaryColor3uiEXT
0x712aba6e00	glSecondaryColor3uivEXT
0x712aba6e08	glSecondaryColor3usEXT
0x712aba6e10	glSecondaryColor3usvEXT
0x712aba6e18	glSecondaryColorPointerEXT
0x712aba6e20	glDeleteSemaphoresEXT
0x712aba6e28	glGenSemaphoresEXT
0x712aba6e30	glGetSemaphoreParameterui64vEXT
0x712aba6e38	glIsSemaphoreEXT
0x712aba6e40	glSemaphoreParameterui64vEXT
0x712aba6e48	glSignalSemaphoreEXT
0x712aba6e50	glWaitSemaphoreEXT
0x712aba6e58	glImportSemaphoreFdEXT
0x712aba6e60	glImportSemaphoreWin32HandleEXT
0x712aba6e68	glImportSemaphoreWin32NameEXT
0x712aba6e70	glActiveProgramEXT
0x712aba6e78	glCreateShaderProgramEXT
0x712aba6e80	glUseShaderProgramEXT
0x712aba6e88	glBindImageTextureEXT
0x712aba6e90	glMemoryBarrierEXT
0x712aba6e98	glClearPixelLocalStorageuiEXT
0x712aba6ea0	glFramebufferPixelLocalStorageSizeEXT
0x712aba6ea8	glGetFramebufferPixelLocalStorageSizeEXT
0x712aba6eb0	glTexPageCommitmentEXT
0x712aba6eb8	glTexturePageCommitmentEXT
0x712aba6ec0	glActiveStencilFaceEXT
0x712aba6ec8	glTexSubImage1DEXT
0x712aba6ed0	glTexSubImage2DEXT
0x712aba6ed8	glTexSubImage3DEXT
0x712aba6ee0	glTexImage3DEXT
0x712aba6ee8	glFramebufferTextureLayerEXT
0x712aba6ef0	glTexBufferEXT
0x712aba6ef8	glClearColorIiEXT
0x712aba6f00	glClearColorIuiEXT
0x712aba6f08	glGetTexParameterIivEXT
0x712aba6f10	glGetTexParameterIuivEXT
0x712aba6f18	glTexParameterIivEXT
0x712aba6f20	glTexParameterIuivEXT
0x712aba6f28	glAreTexturesResidentEXT
0x712aba6f30	glBindTextureEXT
0x712aba6f38	glDeleteTexturesEXT
0x712aba6f40	glGenTexturesEXT
0x712aba6f48	glIsTextureEXT
0x712aba6f50	glPrioritizeTexturesEXT
0x712aba6f58	glTextureNormalEXT
0x712aba6f60	glTexStorage1DEXT
0x712aba6f68	glTexStorage2DEXT
0x712aba6f70	glTexStorage3DEXT
0x712aba6f78	glTextureStorage1DEXT
0x712aba6f80	glTextureStorage2DEXT
0x712aba6f88	glTextureStorage3DEXT
0x712aba6f90	glTextureViewEXT
0x712aba6f98	glGetQueryObjecti64vEXT
0x712aba6fa0	glGetQueryObjectui64vEXT
0x712aba6fa8	glBeginTransformFeedbackEXT
0x712aba6fb0	glBindBufferBaseEXT
0x712aba6fb8	glBindBufferOffsetEXT
0x712aba6fc0	glBindBufferRangeEXT
0x712aba6fc8	glEndTransformFeedbackEXT
0x712aba6fd0	glGetTransformFeedbackVaryingEXT
0x712aba6fd8	glTransformFeedbackVaryingsEXT
0x712aba6fe0	glArrayElementEXT
0x712aba6fe8	glColorPointerEXT
0x712aba6ff0	glDrawArraysEXT
0x712aba6ff8	glEdgeFlagPointerEXT
0x712aba7000	glIndexPointerEXT
0x712aba7008	glNormalPointerEXT
0x712aba7010	glTexCoordPointerEXT
0x712aba7018	glVertexPointerEXT
0x712aba7020	glBindArraySetEXT
0x712aba7028	glCreateArraySetExt
0x712aba7030	glDeleteArraySetsEXT
0x712aba7038	glGetVertexAttribLdvEXT
0x712aba7040	glVertexArrayVertexAttribLOffsetEXT
0x712aba7048	glVertexAttribL1dEXT
0x712aba7050	glVertexAttribL1dvEXT
0x712aba7058	glVertexAttribL2dEXT
0x712aba7060	glVertexAttribL2dvEXT
0x712aba7068	glVertexAttribL3dEXT
0x712aba7070	glVertexAttribL3dvEXT
0x712aba7078	glVertexAttribL4dEXT
0x712aba7080	glVertexAttribL4dvEXT
0x712aba7088	glVertexAttribLPointerEXT
0x712aba7090	glBeginVertexShaderEXT
0x712aba7098	glBindLightParameterEXT
0x712aba70a0	glBindMaterialParameterEXT
0x712aba70a8	glBindParameterEXT
0x712aba70b0	glBindTexGenParameterEXT
0x712aba70b8	glBindTextureUnitParameterEXT
0x712aba70c0	glBindVertexShaderEXT
0x712aba70c8	glDeleteVertexShaderEXT
0x712aba70d0	glDisableVariantClientStateEXT
0x712aba70d8	glEnableVariantClientStateEXT
0x712aba70e0	glEndVertexShaderEXT
0x712aba70e8	glExtractComponentEXT
0x712aba70f0	glGenSymbolsEXT
0x712aba70f8	glGenVertexShadersEXT
0x712aba7100	glGetInvariantBooleanvEXT
0x712aba7108	glGetInvariantFloatvEXT
0x712aba7110	glGetInvariantIntegervEXT
0x712aba7118	glGetLocalConstantBooleanvEXT
0x712aba7120	glGetLocalConstantFloatvEXT
0x712aba7128	glGetLocalConstantIntegervEXT
0x712aba7130	glGetVariantBooleanvEXT
0x712aba7138	glGetVariantFloatvEXT
0x712aba7140	glGetVariantIntegervEXT
0x712aba7148	glGetVariantPointervEXT
0x712aba7150	glInsertComponentEXT
0x712aba7158	glIsVariantEnabledEXT
0x712aba7160	glSetInvariantEXT
0x712aba7168	glSetLocalConstantEXT
0x712aba7170	glShaderOp1EXT
0x712aba7178	glShaderOp2EXT
0x712aba7180	glShaderOp3EXT
0x712aba7188	glSwizzleEXT
0x712aba7190	glVariantPointerEXT
0x712aba7198	glVariantbvEXT
0x712aba71a0	glVariantdvEXT
0x712aba71a8	glVariantfvEXT
0x712aba71b0	glVariantivEXT
0x712aba71b8	glVariantsvEXT
0x712aba71c0	glVariantubvEXT
0x712aba71c8	glVariantuivEXT
0x712aba71d0	glVariantusvEXT
0x712aba71d8	glWriteMaskEXT
0x712aba71e0	glVertexWeightPointerEXT
0x712aba71e8	glVertexWeightfEXT
0x712aba71f0	glVertexWeightfvEXT
0x712aba71f8	glAcquireKeyedMutexWin32EXT
0x712aba7200	glReleaseKeyedMutexWin32EXT
0x712aba7208	glWindowRectanglesEXT
0x712aba7210	glImportSyncEXT
0x712aba7218	glFrameTerminatorGREMEDY
0x712aba7220	glStringMarkerGREMEDY
0x712aba7228	glGetImageTransformParameterfvHP
0x712aba7230	glGetImageTransformParameterivHP
0x712aba7238	glImageTransformParameterfHP
0x712aba7240	glImageTransformParameterfvHP
0x712aba7248	glImageTransformParameteriHP
0x712aba7250	glImageTransformParameterivHP
0x712aba7258	glMultiModeDrawArraysIBM
0x712aba7260	glMultiModeDrawElementsIBM
0x712aba7268	glColorPointerListIBM
0x712aba7270	glEdgeFlagPointerListIBM
0x712aba7278	glFogCoordPointerListIBM
0x712aba7280	glIndexPointerListIBM
0x712aba7288	glNormalPointerListIBM
0x712aba7290	glSecondaryColorPointerListIBM
0x712aba7298	glTexCoordPointerListIBM
0x712aba72a0	glVertexPointerListIBM
0x712aba72a8	glMapTexture2DINTEL
0x712aba72b0	glSyncTextureINTEL
0x712aba72b8	glUnmapTexture2DINTEL
0x712aba72c0	glColorPointervINTEL
0x712aba72c8	glNormalPointervINTEL
0x712aba72d0	glTexCoordPointervINTEL
0x712aba72d8	glVertexPointervINTEL
0x712aba72e0	glBeginPerfQueryINTEL
0x712aba72e8	glCreatePerfQueryINTEL
0x712aba72f0	glDeletePerfQueryINTEL
0x712aba72f8	glEndPerfQueryINTEL
0x712aba7300	glGetFirstPerfQueryIdINTEL
0x712aba7308	glGetNextPerfQueryIdINTEL
0x712aba7310	glGetPerfCounterInfoINTEL
0x712aba7318	glGetPerfQueryDataINTEL
0x712aba7320	glGetPerfQueryIdByNameINTEL
0x712aba7328	glGetPerfQueryInfoINTEL
0x712aba7330	glTexScissorFuncINTEL
0x712aba7338	glTexScissorINTEL
0x712aba7340	glBlendBarrierKHR
0x712aba7348	glDebugMessageCallback
0x712aba7350	glDebugMessageControl
0x712aba7358	glDebugMessageInsert
0x712aba7360	glGetDebugMessageLog
0x712aba7368	glGetObjectLabel
0x712aba7370	glGetObjectPtrLabel
0x712aba7378	glObjectLabel
0x712aba7380	glObjectPtrLabel
0x712aba7388	glPopDebugGroup
0x712aba7390	glPushDebugGroup
0x712aba7398	glMaxShaderCompilerThreadsKHR
0x712aba73a0	glGetnUniformfv
0x712aba73a8	glGetnUniformiv
0x712aba73b0	glGetnUniformuiv
0x712aba73b8	glReadnPixels
0x712aba73c0	glBufferRegionEnabled
0x712aba73c8	glDeleteBufferRegion
0x712aba73d0	glDrawBufferRegion
0x712aba73d8	glNewBufferRegion
0x712aba73e0	glReadBufferRegion
0x712aba73e8	glResizeBuffersMESA
0x712aba73f0	glWindowPos2dMESA
0x712aba73f8	glWindowPos2dvMESA
0x712aba7400	glWindowPos2fMESA
0x712aba7408	glWindowPos2fvMESA
0x712aba7410	glWindowPos2iMESA
0x712aba7418	glWindowPos2ivMESA
0x712aba7420	glWindowPos2sMESA
0x712aba7428	glWindowPos2svMESA
0x712aba7430	glWindowPos3dMESA
0x712aba7438	glWindowPos3dvMESA
0x712aba7440	glWindowPos3fMESA
0x712aba7448	glWindowPos3fvMESA
0x712aba7450	glWindowPos3iMESA
0x712aba7458	glWindowPos3ivMESA
0x712aba7460	glWindowPos3sMESA
0x712aba7468	glWindowPos3svMESA
0x712aba7470	glWindowPos4dMESA
0x712aba7478	glWindowPos4dvMESA
0x712aba7480	glWindowPos4fMESA
0x712aba7488	glWindowPos4fvMESA
0x712aba7490	glWindowPos4iMESA
0x712aba7498	glWindowPos4ivMESA
0x712aba74a0	glWindowPos4sMESA
0x712aba74a8	glWindowPos4svMESA
0x712aba74b0	glBeginConditionalRenderNVX
0x712aba74b8	glEndConditionalRenderNVX
0x712aba74c0	glLGPUCopyImageSubDataNVX
0x712aba74c8	glLGPUInterlockNVX
0x712aba74d0	glLGPUNamedBufferSubDataNVX
0x712aba74d8	glStereoParameterfNV
0x712aba74e0	glStereoParameteriNV
0x712aba74e8	glMultiDrawArraysIndirectBindlessNV
0x712aba74f0	glMultiDrawElementsIndirectBindlessNV
0x712aba74f8	glMultiDrawArraysIndirectBindlessCountNV
0x712aba7500	glMultiDrawElementsIndirectBindlessCountNV
0x712aba7508	glGetImageHandleNV
0x712aba7510	glGetTextureHandleNV
0x712aba7518	glGetTextureSamplerHandleNV
0x712aba7520	glIsImageHandleResidentNV
0x712aba7528	glIsTextureHandleResidentNV
0x712aba7530	glMakeImageHandleNonResidentNV
0x712aba7538	glMakeImageHandleResidentNV
0x712aba7540	glMakeTextureHandleNonResidentNV
0x712aba7548	glMakeTextureHandleResidentNV
0x712aba7550	glProgramUniformHandleui64NV
0x712aba7558	glProgramUniformHandleui64vNV
0x712aba7560	glUniformHandleui64NV
0x712aba7568	glUniformHandleui64vNV
0x712aba7570	glBlendBarrierNV
0x712aba7578	glBlendParameteriNV
0x712aba7580	glViewportPositionWScaleNV
0x712aba7588	glCallCommandListNV
0x712aba7590	glCommandListSegmentsNV
0x712aba7598	glCompileCommandListNV
0x712aba75a0	glCreateCommandListsNV
0x712aba75a8	glCreateStatesNV
0x712aba75b0	glDeleteCommandListsNV
0x712aba75b8	glDeleteStatesNV
0x712aba75c0	glDrawCommandsAddressNV
0x712aba75c8	glDrawCommandsNV
0x712aba75d0	glDrawCommandsStatesAddressNV
0x712aba75d8	glDrawCommandsStatesNV
0x712aba75e0	glGetCommandHeaderNV
0x712aba75e8	glGetStageIndexNV
0x712aba75f0	glIsCommandListNV
0x712aba75f8	glIsStateNV
0x712aba7600	glListDrawCommandsStatesClientNV
0x712aba7608	glStateCaptureNV
0x712aba7610	glBeginConditionalRenderNV
0x712aba7618	glEndConditionalRenderNV
0x712aba7620	glSubpixelPrecisionBiasNV
0x712aba7628	glConservativeRasterParameterfNV
0x712aba7630	glConservativeRasterParameteriNV
0x712aba7638	glCopyBufferSubDataNV
0x712aba7640	glCopyImageSubDataNV
0x712aba7648	glClearDepthdNV
0x712aba7650	glDepthBoundsdNV
0x712aba7658	glDepthRangedNV
0x712aba7660	glDrawBuffersNV
0x712aba7668	glDrawArraysInstancedNV
0x712aba7670	glDrawElementsInstancedNV
0x712aba7678	glDrawTextureNV
0x712aba7680	glDrawVkImageNV
0x712aba7688	glGetVkProcAddrNV
0x712aba7690	glSignalVkFenceNV
0x712aba7698	glSignalVkSemaphoreNV
0x712aba76a0	glWaitVkSemaphoreNV
0x712aba76a8	glEvalMapsNV
0x712aba76b0	glGetMapAttribParameterfvNV
0x712aba76b8	glGetMapAttribParameterivNV
0x712aba76c0	glGetMapControlPointsNV
0x712aba76c8	glGetMapParameterfvNV
0x712aba76d0	glGetMapParameterivNV
0x712aba76d8	glMapControlPointsNV
0x712aba76e0	glMapParameterfvNV
0x712aba76e8	glMapParameterivNV
0x712aba76f0	glGetMultisamplefvNV
0x712aba76f8	glSampleMaskIndexedNV
0x712aba7700	glTexRenderbufferNV
0x712aba7708	glDeleteFencesNV
0x712aba7710	glFinishFenceNV
0x712aba7718	glGenFencesNV
0x712aba7720	glGetFenceivNV
0x712aba7728	glIsFenceNV
0x712aba7730	glSetFenceNV
0x712aba7738	glTestFenceNV
0x712aba7740	glFragmentCoverageColorNV
0x712aba7748	glGetProgramNamedParameterdvNV
0x712aba7750	glGetProgramNamedParameterfvNV
0x712aba7758	glProgramNamedParameter4dNV
0x712aba7760	glProgramNamedParameter4dvNV
0x712aba7768	glProgramNamedParameter4fNV
0x712aba7770	glProgramNamedParameter4fvNV
0x712aba7778	glBlitFramebufferNV
0x712aba7780	glRenderbufferStorageMultisampleNV
0x712aba7788	glRenderbufferStorageMultisampleCoverageNV
0x712aba7790	glProgramVertexLimitNV
0x712aba7798	glMulticastBarrierNV
0x712aba77a0	glMulticastBlitFramebufferNV
0x712aba77a8	glMulticastBufferSubDataNV
0x712aba77b0	glMulticastCopyBufferSubDataNV
